rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_contrast_mean,spectral_contrast_std,harm_mean,harm_std,perc_mean,perc_std,harm_perc_ratio,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,mfcc_21_mean,mfcc_21_std,mfcc_22_mean,mfcc_22_std,mfcc_23_mean,mfcc_23_std,mfcc_24_mean,mfcc_24_std,mfcc_25_mean,mfcc_25_std,mfcc_26_mean,mfcc_26_std,mfcc_27_mean,mfcc_27_std,mfcc_28_mean,mfcc_28_std,mfcc_29_mean,mfcc_29_std,mfcc_30_mean,mfcc_30_std,mfcc_31_mean,mfcc_31_std,mfcc_32_mean,mfcc_32_std,mfcc_33_mean,mfcc_33_std,mfcc_34_mean,mfcc_34_std,mfcc_35_mean,mfcc_35_std,mfcc_36_mean,mfcc_36_std,mfcc_37_mean,mfcc_37_std,mfcc_38_mean,mfcc_38_std,mfcc_39_mean,mfcc_39_std,mfcc_40_mean,mfcc_40_std,chroma_mean,chroma_std,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,tempo,duration,energy,max_amplitude,nfile,label,reliability
0.04171530157327652,0.049185726791620255,0.054028007120494805,0.020233165183510794,1568.9894404125616,408.76039076282666,2126.0459396607234,364.5414162346177,3504.282169889661,1401.516811892538,0.00550681771710515,0.005813112948089838,19.247650469956767,9.581501177649368,0.02754417434334755,0.05439368262887001,0.009005811996757984,0.016751164570450783,3.058488607406616,-268.6272277832031,76.80108642578125,129.9799346923828,23.806625366210938,13.763420104980469,12.99303150177002,9.276466369628906,17.078645706176758,-5.321127891540527,9.180142402648926,22.62822914123535,8.746460914611816,8.331413269042969,6.749743938446045,6.462016582489014,9.361715316772461,-10.842095375061035,5.668106555938721,2.2317957878112793,5.868442058563232,2.845839023590088,5.5316267013549805,-1.7411943674087524,6.318717002868652,-7.027047634124756,5.632717609405518,-1.7589601278305054,4.610368251800537,-5.8279008865356445,5.104872703552246,2.4582042694091797,4.745554447174072,-4.430422306060791,5.25820779800415,3.1655735969543457,4.838650226593018,-1.3658956289291382,4.857945919036865,-0.35508352518081665,4.488063812255859,-3.7284834384918213,3.937437057495117,-4.964216232299805,4.14577579498291,-3.585310459136963,4.320576190948486,-2.3178772926330566,4.718736171722412,-3.701904535293579,3.8482277393341064,-2.9080686569213867,3.7525410652160645,0.003020140342414379,3.621290922164917,-2.242445707321167,3.227240562438965,-1.0340970754623413,3.6254663467407227,-1.9438637495040894,3.6441309452056885,-0.7121629118919373,3.456657886505127,-1.8220561742782593,3.5404586791992188,0.8118272423744202,3.583578586578369,-1.1982859373092651,3.2463250160217285,0.6738782525062561,3.5986225605010986,-1.045760989189148,3.4601640701293945,-0.547146737575531,3.089653730392456,-0.8878862261772156,3.2205278873443604,-1.0404177904129028,3.3187739849090576,-2.502614736557007,3.285224676132202,0.4984187185764313,0.2712557017803192,0.41624972224235535,0.4799998700618744,0.512699544429779,0.5005412101745605,0.48523181676864624,0.5228927135467529,0.5336081981658936,0.5460113883018494,0.5504509806632996,0.5161464810371399,0.4817836284637451,0.4354090392589569,143.5546875,38.0,3486.21337890625,0.7409089803695679,slice_001.wav,1,3
0.01772511750459671,0.0072584315203130245,0.09739467075892858,0.016183849370636983,1791.4607177323485,268.6618720624754,2010.8873874774672,226.4155651055137,3460.9432983398438,937.2937654171178,0.011005367152392864,0.007203245535492897,18.027415500191868,9.520894082388615,0.008734655566513538,0.011932379566133022,0.0061745052225887775,0.00836105551570654,1.4146324396133423,-266.7300109863281,33.01022720336914,133.54025268554688,14.827958106994629,-29.486963272094727,6.920291900634766,-0.28602731227874756,7.312807083129883,-10.74503231048584,4.904332637786865,31.415401458740234,4.370987415313721,2.966869592666626,3.917659044265747,21.073043823242188,4.504312515258789,-19.083890914916992,4.01972770690918,5.190138339996338,3.7305901050567627,-3.1232359409332275,3.7489681243896484,7.70001745223999,4.270015716552734,-8.262468338012695,3.425053596496582,8.523935317993164,3.391584634780884,-13.409526824951172,3.793138027191162,9.087949752807617,3.2840187549591064,-10.4245023727417,3.6367650032043457,8.126233100891113,3.4255857467651367,-5.725734233856201,3.9938442707061768,8.861987113952637,3.4571075439453125,-3.851092576980591,3.380492925643921,2.4661176204681396,3.6120102405548096,-2.8024520874023438,3.234675407409668,6.953048229217529,3.3065345287323,-2.8303685188293457,3.198624610900879,4.514797210693359,3.0482189655303955,-0.29723459482192993,3.3051249980926514,4.341110706329346,3.2968857288360596,0.5957766771316528,3.123216390609741,3.498910903930664,3.110804319381714,-1.1650508642196655,2.941091299057007,1.5187044143676758,3.014960765838623,-0.6294927000999451,3.011061668395996,0.6313539743423462,2.863877296447754,-1.2859240770339966,2.944918155670166,0.7256096601486206,2.820456027984619,-0.7500849962234497,2.9924747943878174,1.719046711921692,3.033113718032837,0.347932368516922,2.847536563873291,0.36878445744514465,2.7321879863739014,0.5486084222793579,0.24560487270355225,0.6256532669067383,0.7295522689819336,0.8018118143081665,0.7529249787330627,0.6472075581550598,0.5305832028388977,0.4734797477722168,0.41200315952301025,0.35915079712867737,0.3316861689090729,0.40120604634284973,0.5180414319038391,103.359375,13.0,105.21687316894531,0.11322902888059616,slice_002.wav,2,3
0.058926235884428024,0.08067205548286438,0.08676742695433437,0.020487734224817318,1926.7483402712728,316.56091734910024,2209.4600998311116,208.05970515406352,4300.123997738487,1035.6569856944157,0.010515699163079262,0.005455769132822752,18.99678632254461,9.813452250745872,0.03525029867887497,0.07688798010349274,0.016516800969839096,0.034752413630485535,2.1342086791992188,-203.7102813720703,98.12471008300781,118.16993713378906,13.597975730895996,-4.491325378417969,8.8688325881958,6.829127788543701,16.096267700195312,-13.261960983276367,12.990294456481934,24.632610321044922,5.810948848724365,2.149296522140503,9.496336936950684,8.315369606018066,5.118778228759766,-16.351716995239258,7.222516059875488,-4.978694915771484,4.152902603149414,-1.6069574356079102,6.251158237457275,-5.3005290031433105,4.73847770690918,-3.4632062911987305,5.915904521942139,1.2949057817459106,4.175262928009033,-8.136488914489746,6.591120719909668,3.789722442626953,3.5931077003479004,-6.96783447265625,6.585929870605469,2.3689467906951904,4.730512619018555,-4.13256311416626,6.2758002281188965,0.5540411472320557,4.301530361175537,-4.326509952545166,4.4014668464660645,-4.500144958496094,3.699179172515869,-3.6050424575805664,4.6953253746032715,-0.9439727663993835,3.5030739307403564,-4.069188594818115,3.8004114627838135,-3.351811170578003,3.1945996284484863,-0.7686293125152588,3.6344900131225586,-2.8253276348114014,3.9585442543029785,-0.35241416096687317,3.979459285736084,-1.6043944358825684,3.335035800933838,-0.9465224146842957,3.7272844314575195,-1.47439444065094,3.2293901443481445,1.161749243736267,3.791030168533325,-0.35238173604011536,3.033677339553833,1.1080102920532227,3.204153299331665,-0.2557646632194519,3.306607961654663,-0.09152685850858688,3.470768690109253,-0.5895369648933411,3.078744411468506,-0.4289519190788269,3.152421474456787,-2.100111484527588,3.1893675327301025,0.5398037433624268,0.2640174925327301,0.531862735748291,0.5272347331047058,0.5336704850196838,0.48649951815605164,0.5079913139343262,0.5028662085533142,0.4858330488204956,0.5444862842559814,0.6402320265769958,0.5874167680740356,0.5768994092941284,0.5526522994041443,143.5546875,15.0,3301.033935546875,1.0199308395385742,slice_003.wav,2,1
0.024217639118433,0.011486134491860867,0.08591998780327004,0.013100317396519174,1695.6631162068727,162.81801122626106,1974.5671368219564,147.47294500043674,3242.0190738726264,568.274167422919,0.008025072515010834,0.0034596293698996305,18.38435307890579,9.640427412371656,0.012416910380125046,0.01707126386463642,0.008125903084874153,0.011458329856395721,1.5280653238296509,-246.12086486816406,48.662620544433594,137.2010498046875,9.642806053161621,-25.239967346191406,9.504548072814941,2.4870858192443848,9.630045890808105,-14.86095142364502,4.9004106521606445,30.432741165161133,4.547325134277344,5.0418314933776855,5.720008373260498,21.17500877380371,5.750542163848877,-18.552717208862305,3.631995439529419,6.567245006561279,3.429201364517212,-0.48481202125549316,4.093690395355225,6.172999858856201,4.0391845703125,-6.7192301750183105,4.121239185333252,8.627525329589844,3.6807570457458496,-10.810254096984863,4.461394309997559,10.775396347045898,3.2401018142700195,-9.179157257080078,3.8577821254730225,7.869538307189941,3.1131057739257812,-7.311219692230225,4.4151387214660645,5.977089881896973,3.6994543075561523,-4.465103626251221,3.418388605117798,0.4996483325958252,3.4675300121307373,-3.299938917160034,3.0565342903137207,4.688847541809082,3.0771100521087646,-3.644132614135742,3.1724607944488525,2.6300182342529297,3.0882763862609863,-0.6231886744499207,3.216078758239746,1.9343973398208618,3.5134260654449463,-0.07422460615634918,3.109520435333252,1.4306397438049316,2.998328924179077,-1.5814788341522217,3.3062496185302734,0.10032647103071213,3.272270441055298,-1.0132559537887573,3.6415321826934814,-0.4317381978034973,3.559295654296875,-1.206890344619751,3.5420334339141846,-0.5634752511978149,3.344010353088379,-1.0938411951065063,3.221513271331787,0.35645782947540283,2.951709032058716,-0.3756026327610016,2.857698440551758,-1.4365750551223755,3.2966060638427734,0.6009237766265869,0.22661064565181732,0.6544315814971924,0.7493584156036377,0.789371907711029,0.7481490969657898,0.6828562617301941,0.5812360048294067,0.5108699798583984,0.4891047775745392,0.4527316689491272,0.4589361846446991,0.5098400115966797,0.5841994285583496,123.046875,11.0,174.40155029296875,0.1687631607055664,slice_004.wav,2,3
0.012279553338885307,0.00581400515511632,0.09235734024284056,0.017628007539906256,1894.0338603015737,191.23546360668576,2200.695670316532,175.35772525873202,4056.242139125387,718.5246938720309,0.01351893600076437,0.005912408232688904,17.845923593907177,9.558829525458533,0.006165521685034037,0.008484535850584507,0.00416076323017478,0.00588373513892293,1.4818246364593506,-298.926025390625,39.358760833740234,126.55365753173828,10.160932540893555,-19.77174186706543,9.905119895935059,3.369058132171631,6.854411602020264,-10.54812240600586,8.256730079650879,32.73453140258789,4.7382636070251465,0.4244379997253418,5.090124607086182,18.040292739868164,3.602959394454956,-16.95779037475586,4.976557731628418,9.43643856048584,5.2850446701049805,-4.00374698638916,3.86369252204895,6.514398097991943,4.224606990814209,-10.168936729431152,3.5282938480377197,10.846842765808105,3.6519768238067627,-10.67216682434082,4.436062335968018,10.868924140930176,3.312840223312378,-8.827234268188477,3.480978488922119,9.780716896057129,3.338862180709839,-5.587989807128906,3.5873987674713135,9.216287612915039,3.4315295219421387,-3.8010332584381104,3.5129454135894775,4.143575668334961,3.225477933883667,-3.6127374172210693,3.2233738899230957,7.3782219886779785,3.374833345413208,-4.209014892578125,3.1878225803375244,4.390012264251709,3.099818706512451,-1.788561224937439,3.0988731384277344,4.099462032318115,3.3094706535339355,-1.015506386756897,3.2800662517547607,3.2705674171447754,3.134955644607544,-2.7186203002929688,2.988257884979248,1.3350234031677246,3.0032455921173096,-1.8830763101577759,3.052774429321289,1.6183775663375854,3.077981948852539,-1.5084466934204102,3.0345866680145264,1.5001308917999268,2.9193308353424072,-1.5171477794647217,2.9366843700408936,1.1378854513168335,3.0279369354248047,-1.633659839630127,2.976945161819458,-0.7703348398208618,2.8600385189056396,0.6221444606781006,0.22080270946025848,0.6771681308746338,0.7114860415458679,0.7397379875183105,0.7248528003692627,0.6805660128593445,0.6643349528312683,0.63578861951828,0.5864285230636597,0.48266658186912537,0.4379219114780426,0.5114902257919312,0.6132916212081909,143.5546875,30.0,122.12554931640625,0.12050450593233109,slice_005.wav,2,3
0.015223241411149502,0.007829001173377037,0.0763490572257384,0.020700007002567754,1813.462551183111,185.97066931898914,2202.534863430886,184.45236503809917,4016.3058124011077,701.0327063239342,0.010013557970523834,0.005523123778402805,18.19650063375802,9.556543641805764,0.009331395849585533,0.013020996935665607,0.0043928492814302444,0.006126707419753075,2.1242239475250244,-296.4924621582031,43.05992126464844,129.4722900390625,8.420872688293457,-10.495126724243164,9.1441068649292,-1.5353178977966309,7.505912780761719,-18.44615936279297,6.8560566902160645,29.096210479736328,4.565231800079346,3.2807936668395996,4.853931903839111,18.191850662231445,4.713606357574463,-12.976483345031738,4.352032661437988,8.888304710388184,4.526681900024414,-2.1300108432769775,5.7179856300354,3.917297601699829,3.630342721939087,-7.878598213195801,4.427997589111328,10.65646743774414,3.278372049331665,-6.773582458496094,5.240624904632568,13.062405586242676,3.426450729370117,-6.725883483886719,3.2940902709960938,8.564027786254883,3.70226788520813,-4.543342113494873,3.5523266792297363,6.157968997955322,3.5579757690429688,-2.5967586040496826,3.8492825031280518,3.6380975246429443,3.239643096923828,-1.3392354249954224,3.034592390060425,6.174581527709961,3.331265449523926,-2.3619132041931152,3.3457672595977783,3.5361411571502686,3.281782627105713,-0.3501148521900177,2.98349666595459,3.804419755935669,2.9640398025512695,0.42975446581840515,3.271090030670166,2.544318914413452,3.0463430881500244,-1.0275052785873413,2.9362690448760986,0.9043681025505066,3.0595128536224365,-0.5671249032020569,2.8760476112365723,0.5189659595489502,2.8286197185516357,-0.5512909293174744,2.899383783340454,-0.1102081686258316,2.9396133422851562,-1.1025362014770508,2.8051183223724365,-0.5586746335029602,2.8111560344696045,-1.2889574766159058,2.996286153793335,-1.9279394149780273,2.969494581222534,0.605417013168335,0.22631767392158508,0.7724179029464722,0.7217673063278198,0.6783719062805176,0.6119458079338074,0.518671989440918,0.448449969291687,0.43155956268310547,0.48329412937164307,0.5289669632911682,0.6038247346878052,0.6844380497932434,0.7812957763671875,123.046875,22.0,142.2473907470703,0.11836918443441391,slice_006.wav,2,3
0.018709586933255196,0.01302534993737936,0.09150843600784447,0.017692139187634143,1834.5733116109457,275.6608075763093,2120.13602292798,252.58793602946773,3770.513807767735,997.9042124137677,0.011721706949174404,0.007019581738859415,18.12091537459064,9.541966423472331,0.010061140172183514,0.01553322747349739,0.00616486044600606,0.00934755802154541,1.632014274597168,-277.33917236328125,58.60202407836914,129.7412872314453,15.472192764282227,-17.787128448486328,9.613203048706055,-1.657249927520752,9.477168083190918,-17.37741470336914,8.021733283996582,27.381080627441406,6.701623439788818,6.879504680633545,5.678288459777832,20.14468765258789,4.734105587005615,-15.875226020812988,6.321116924285889,6.659576892852783,4.262796401977539,-1.9149011373519897,4.332391262054443,4.62874174118042,4.846421718597412,-5.124078750610352,4.061855316162109,9.959273338317871,3.753072738647461,-8.255615234375,4.648709774017334,9.921317100524902,3.60198712348938,-7.694774150848389,4.249575614929199,6.7357964515686035,3.3148038387298584,-5.317787170410156,3.9943745136260986,5.775893688201904,3.3061015605926514,-2.6957178115844727,3.594752311706543,2.1990108489990234,3.797975778579712,-1.9059242010116577,3.2545969486236572,4.896039962768555,3.53606915473938,-1.732343316078186,3.4673261642456055,3.6298811435699463,3.162985324859619,1.004146695137024,3.112872362136841,3.610227584838867,3.1344733238220215,1.3273051977157593,2.9417564868927,2.081596612930298,3.191436290740967,0.4264689087867737,3.121939182281494,0.8201057314872742,3.015957832336426,0.5439674854278564,2.962362051010132,0.3556252121925354,2.6892597675323486,0.21955372393131256,2.7624852657318115,0.021026788279414177,3.06614351272583,-0.05927332863211632,2.7211174964904785,0.22754108905792236,2.9800972938537598,0.35452190041542053,2.8516504764556885,-0.7868067622184753,2.862018346786499,0.5924938917160034,0.2267005443572998,0.7571440935134888,0.7351011037826538,0.676278293132782,0.5881277322769165,0.5555915236473083,0.4852695167064667,0.49104493856430054,0.4927481710910797,0.4827885031700134,0.5102795362472534,0.6062324047088623,0.7293204665184021,107.666015625,17.0,195.05718994140625,0.17674164474010468,slice_007.wav,2,3
0.03384077921509743,0.03477288782596588,0.08749005894461077,0.01795628283867842,1753.3796006896685,306.40579182773405,2011.562968087614,341.1661882458422,3567.702004438389,1142.016381841573,0.009724968113005161,0.007017084397375584,18.50977688396744,9.454965065768375,0.017689798027276993,0.03214461728930473,0.01116275042295456,0.020122680813074112,1.584716796875,-242.280517578125,87.04932403564453,132.45855712890625,19.138334274291992,-19.721969604492188,18.44991111755371,-0.4299323856830597,10.276227951049805,-12.25725269317627,8.744808197021484,23.035465240478516,7.480791091918945,2.832778215408325,5.974864482879639,10.984857559204102,8.31882095336914,-13.77011775970459,5.034613609313965,3.308385133743286,4.716904163360596,-2.449333429336548,4.783796310424805,-3.1819801330566406,4.607452869415283,-7.134210109710693,4.342954158782959,3.0843863487243652,3.7759809494018555,-7.9414143562316895,5.262889862060547,5.101707458496094,3.727663516998291,-5.644350051879883,4.790091037750244,4.328094959259033,3.650935649871826,-3.3309338092803955,4.7617692947387695,2.4708445072174072,3.5595908164978027,-2.8266191482543945,3.5175225734710693,-1.7884355783462524,3.4463534355163574,-0.742918848991394,3.455881357192993,1.6826367378234863,3.413142204284668,-1.307108759880066,3.3914878368377686,-0.18547697365283966,3.3225553035736084,0.2892988324165344,3.520970582962036,-1.8486521244049072,3.625173807144165,-0.6146031618118286,3.6070053577423096,-1.9928526878356934,3.3331687450408936,-1.4181246757507324,3.317643165588379,-3.1588804721832275,3.540384531021118,-0.67502361536026,3.5725297927856445,-2.1541192531585693,3.3117475509643555,0.261290967464447,3.6250689029693604,-1.727800726890564,3.673299789428711,0.029104769229888916,3.8017737865448,-0.758389413356781,3.7422544956207275,0.7664729356765747,3.5109379291534424,-1.3678640127182007,3.554320812225342,0.5234615802764893,0.263062983751297,0.5203441977500916,0.5864855647087097,0.6250534653663635,0.6169703006744385,0.6066773533821106,0.5547934174537659,0.534089207649231,0.4981977641582489,0.4402602016925812,0.40170058608055115,0.43069782853126526,0.4662686586380005,135.99917763157896,31.0,1610.46630859375,0.5013822913169861,slice_008.wav,2,2
0.022662216797471046,0.014924178831279278,0.08380591687817258,0.025594662270217672,1791.1562843698343,277.0477130751874,2099.451433259956,195.40228137534854,3782.598350253807,881.6016775034178,0.011296919547021389,0.007052955217659473,18.199089785002414,9.665762259354915,0.013478117994964123,0.021872859448194504,0.006361895240843296,0.008639071136713028,2.1185696125030518,-254.90142822265625,42.0455207824707,129.01182556152344,12.61569595336914,-16.62575340270996,8.262940406799316,5.26507568359375,6.68142032623291,-14.26772403717041,7.337149620056152,25.669076919555664,5.493964672088623,3.4505615234375,5.071288585662842,17.479557037353516,4.529912948608398,-13.830170631408691,4.103312015533447,7.237510681152344,4.253671646118164,1.4003121852874756,4.074910640716553,2.7174956798553467,4.127051830291748,-4.727091312408447,3.8987791538238525,6.3930463790893555,3.666118621826172,-9.067310333251953,3.5149893760681152,7.95062780380249,3.508354425430298,-7.998861312866211,3.368875503540039,5.383881568908691,3.9947943687438965,-6.456051349639893,3.7262520790100098,3.489285469055176,3.3182246685028076,-2.891502857208252,3.6778671741485596,-1.8571864366531372,3.930809736251831,-2.91129732131958,3.38019061088562,2.95141339302063,3.3242897987365723,-2.369342803955078,3.006558895111084,1.659680724143982,3.089942455291748,0.8800086975097656,3.185600996017456,1.2274329662322998,3.1883296966552734,2.156425952911377,3.1500601768493652,0.9730772376060486,3.045537233352661,0.22728607058525085,2.8835926055908203,-0.8226975202560425,3.028958797454834,0.8673349618911743,2.884138822555542,-1.1298688650131226,2.95717453956604,0.8372570872306824,3.0551459789276123,-0.563739538192749,2.933462619781494,0.29529833793640137,2.89890193939209,-0.2742324471473694,2.848356246948242,0.4331199526786804,2.740438938140869,-1.8234202861785889,2.9197208881378174,0.6120867729187012,0.2283584028482437,0.7253422141075134,0.7711414694786072,0.7706875205039978,0.6652566194534302,0.5750768780708313,0.5247328877449036,0.5144694447517395,0.5681459307670593,0.5607519745826721,0.5120762586593628,0.5291771292686462,0.6281825304031372,117.45383522727273,32.0,519.8818359375,0.2338036149740219,slice_009.wav,2,2
0.01898648589849472,0.011823843233287334,0.07767776268115942,0.023681440909887254,1759.1160179695303,223.82189909174443,2072.471927320019,180.53725889396316,3565.9920601222825,665.01915898125,0.009191479533910751,0.005172896198928356,18.29821361848106,9.608343679799871,0.012336387299001217,0.018509281799197197,0.005062950775027275,0.006858828943222761,2.4366002082824707,-279.18634033203125,37.480499267578125,130.12489318847656,10.896156311035156,-20.78130340576172,6.42160701751709,2.010986089706421,8.736276626586914,-12.75597858428955,4.771818161010742,27.03824806213379,3.914853572845459,8.308101654052734,4.690740585327148,22.116901397705078,5.416985988616943,-15.002041816711426,4.475152015686035,4.9069132804870605,4.220968723297119,-3.0143935680389404,5.095557689666748,5.0439653396606445,4.674923896789551,-3.413578510284424,3.8252320289611816,9.158164978027344,3.633432149887085,-8.544583320617676,3.90613055229187,9.432724952697754,3.5653023719787598,-6.040767192840576,3.042574644088745,7.503998756408691,3.72331166267395,-2.585505485534668,3.6312813758850098,9.11728286743164,3.6405937671661377,-0.9809253811836243,3.708745002746582,3.142108917236328,3.2217953205108643,-0.6950951814651489,3.18807053565979,5.76744270324707,3.266106128692627,0.3441596031188965,3.210496425628662,4.330748558044434,3.2633206844329834,0.9314637780189514,3.213930130004883,3.7697343826293945,3.1071133613586426,2.1027145385742188,3.3268585205078125,2.7073724269866943,3.18913197517395,1.4022212028503418,2.9328110218048096,1.6502206325531006,3.035935163497925,0.788720428943634,3.021131753921509,0.8208879232406616,2.7943060398101807,0.09409060329198837,3.081965923309326,-1.3238554000854492,3.0986108779907227,-0.0906808152794838,2.987319231033325,0.8228285908699036,2.9360108375549316,1.0383813381195068,2.8449063301086426,-1.1570651531219482,2.8593590259552,0.5883595943450928,0.24101349711418152,0.714570939540863,0.8004541993141174,0.7372786998748779,0.6346902847290039,0.5514806509017944,0.48877665400505066,0.4553976356983185,0.4637904465198517,0.48146945238113403,0.5237975120544434,0.5792360305786133,0.6293730735778809,112.34714673913044,16.0,176.755126953125,0.14509081840515137,slice_010.wav,2,3
